LCLid,average_consumption_2011,average_consumption_2012,average_consumption_2013,average_consumption_2014,average_annual_consumption,average_monthly_consumption,average_monday_consumption_january_2012,average_sunday_consumption_january_2012,average_consumption_period1,average_consumption_period2,average_consumption_period3,average_consumption_period4,average_consumption_autumn,average_consumption_spring,average_consumption_summer,average_consumption_winter,total_consumption_2011,total_consumption_2012,total_consumption_2013,total_consumption_2014,average_total_consumption_per_year,average_total_monday_consumption_january_2012,average_total_sunday_consumption_january_2012,total_consumption_period1,total_consumption_period2,total_consumption_period3,total_consumption_period4,total_consumption_autumn,total_consumption_spring,total_consumption_summer,total_consumption_winter,label,component_1,component_2
MAC004550,0.118323491701384,0.096357349063773,0.1440225068988512,0.1057156773790091,0.1151234176457989,0.0935912411364526,0.1733385886900908,0.1958981638255651,0.0350674135559236,0.0892644923878571,0.1322176743328069,0.1346255078532519,0.117492479955331,0.1047070562302852,0.0951524595887926,0.091901143625649,0.07809010930077,0.36330367816631,0.1439978342446314,0.1056777184284241,0.2642505495712906,0.1733385886900908,0.1967111044450105,0.0359229321340263,0.0940893403816049,0.139158285177584,0.1418061295517863,0.117452099907231,0.1047189143340486,0.1634683915979679,0.1075882589649772,2,-0.2026363247906176,0.1862712135352314
MAC004552,0.2472738441766993,0.1979848502309563,0.2769818940270618,0.1033171367206339,0.2290991023087394,0.1936001466000544,0.3213113659696958,0.1744825065708918,0.0810528323662536,0.2629200083552154,0.1801392815482152,0.2286746090538946,0.2043096103970072,0.3063558982742133,0.0560588321802715,0.2069002023308069,0.1628388729944117,0.103854858459767,0.2770926108645555,0.1033171367206339,0.1650642330433607,0.3213113659696958,0.1734777617555067,0.0823596641133034,0.2758137338584912,0.1893907154609534,0.2401405853860279,0.2044500454597157,0.3062865084897797,0.0963069950120817,0.2419586783874665,3,0.2240286336732117,0.2909030974914938
MAC004553,0.2057817148606795,0.1811497453626407,0.3687902155985019,0.2334918561134023,0.2550746663370343,0.1756329978073685,0.3197963502302071,0.265016189633668,0.1511698320867863,0.1572354265643235,0.2004911616990064,0.348832602320597,0.2596434983969665,0.2391770981116757,0.1908661483984262,0.211760471049709,0.1355147878350816,0.2133034285393966,0.3689165713142162,0.2334918561134023,0.2685081368358323,0.3197963502302071,0.26611595709017,0.151608455276169,0.1635658807554013,0.2086318566424807,0.3622553525390798,0.2598219679800095,0.2379040150299941,0.3154264259823177,0.2477218422783864,3,0.4674775360050174,0.2853608239247766
MAC004554,0.3881975802329264,0.1600948536087226,0.2553148240482218,0.2091262170644136,0.1976010670485891,0.1554964852380059,0.3050736364484815,0.2503912735240773,0.0431716667124413,0.1567436202342248,0.1929808612620293,0.3241169490920976,0.2096049740346675,0.1742111771195134,0.1452635086204735,0.1790511565783595,0.2556423089338783,0.1909868919473653,0.2552273475210239,0.2091262170644136,0.2078800521701296,0.3050736364484815,0.2514303503231004,0.0440670719709313,0.1647100112172475,0.2027928878187894,0.3400849199984293,0.2094608991298436,0.1742111771195134,0.2495007961622068,0.2094821946210038,3,0.2652013182284525,0.4038273002592512
MAC004555,0.2145730878393591,0.1251603591521381,0.2301474330029558,0.1204615287655171,0.1665146685343793,0.1216454054827049,0.1583071723603156,0.1645504305915041,0.0999741384185121,0.1006152064253943,0.1120236963968827,0.2379136710907959,0.1414409160329145,0.1668466142176513,0.1488212877973197,0.1256511758828073,0.1409963762272977,0.17253116949426,0.2302131443531737,0.1204615287655171,0.18646920732568,0.1583071723603156,0.1652332840004527,0.1014543082712448,0.1059655676626046,0.1180870553423276,0.2498577621452253,0.1415381374209541,0.1668088233650539,0.2556115442580023,0.1470412771882537,2,-0.01587982483837,0.1664970873144247
MAC004556,0.1393568400321598,0.087233299709923,0.1395084010189156,0.0994788074357665,0.1078157522863172,0.0847142768189638,0.1433992368597896,0.1288780394350099,0.0446727484066313,0.0605972996110861,0.0849737763328221,0.1809138341890707,0.1113859190833781,0.10157463127908,0.0881953574917403,0.0845714060569832,0.091371701427112,0.1348755577726965,0.1395641661403828,0.0994430879357896,0.1262931496883538,0.1433992368597896,0.1294128591146088,0.0456207070927573,0.0640880164449278,0.0897919663410074,0.1902409997372802,0.1114752421941106,0.1015861346348308,0.1515163491807737,0.0989950612282805,2,-0.2808150130756641,0.1453310524210526
MAC004557,0.3397890212200153,0.2304913930881783,0.4116384693011718,0.3062668253790109,0.3018584857651925,0.2238467144831757,0.4453573570010571,0.3937613489082847,0.0651834261305421,0.3456269852808327,0.3441831726588794,0.3040867150850213,0.2998891203202853,0.277048763041611,0.25856918342201,0.2443325894210024,0.2227884974139842,0.0940210047819877,0.4118030118597092,0.3062668253790109,0.2152865555691465,0.4453573570010571,0.3953953846166548,0.0663287760886956,0.3623208562009624,0.3613323768332408,0.3190922488654196,0.3000952532933546,0.2771115147433192,0.4441619439301275,0.2857531900840217,3,0.7546561867931307,0.5093131950924372
MAC004558,0.3694906602944532,0.250056612094017,0.4113101955267828,0.0,0.3135850231399349,0.2428791447584401,0.3869414252909404,0.3425540107167445,0.1000693543247087,0.3386614026763067,0.1602775174204199,0.5024769197139668,0.3421129557248637,0.2922764459691812,0.2330115524349039,0.2477023397837611,0.2422628863049715,0.248423844333152,0.228884071231641,0.0,0.2311374426139094,0.3869414252909404,0.3439755455807135,0.0731487633148493,0.2566093044151714,0.121606524497574,0.3809365253087651,0.1711936522632838,0.2923426467496952,0.3133274833874486,0.1859273004453822,3,0.4957088902086703,0.4956660685570875
MAC004560,0.3156308168700331,0.1735331287340639,0.3033500760911249,0.0,0.2246725351056765,0.1685605229623935,0.2727549044987251,0.2899695487031787,0.0512947629394791,0.2205933321398602,0.2111736747908261,0.276010235041717,0.2313652243509064,0.1832056481606302,0.1512267460674237,0.1917991576228317,0.2064959146237232,0.2695264791722033,0.0781760446207884,0.0,0.1809697075288053,0.2727549044987251,0.2911728679173034,0.0301249054825651,0.1352117145446102,0.129643406772643,0.1693160514850239,0.1157753809101568,0.1265011140243899,0.1299006035533459,0.1439688854289366,3,0.032951929010242,0.4141362365376883
MAC004562,0.5746231655993411,0.4218439749659513,0.6270127473784263,0.5000742419121942,0.5026802971929615,0.4101316010535764,0.865448636632634,0.7970538553847765,0.1632205808604705,0.3443770302312501,0.4372167366373132,0.856652973184451,0.5701487139278225,0.4708948839171206,0.2848740892391492,0.4596838136001664,0.3734638364655689,0.187045165638093,0.627263380614587,0.5000742419121942,0.360415453772637,0.865448636632634,0.8003614793168965,0.1653268442063055,0.3609751249063608,0.4585958933412974,0.8973164130725884,0.57054061360517,0.4710015418749727,0.4894030887473776,0.5372925480835824,1,1.9313839978505944,1.1227196437755154
MAC004563,0.3309600631318419,0.2257252270707011,0.3200543385879805,0.3746773850051679,0.2628815884719961,0.2199506174452295,0.5759193340320214,0.5016764728493667,0.4253144024654156,0.1807020783966805,0.0694022543780128,0.0945973446435358,0.2463187635874596,0.2607133274717698,0.0902740580641258,0.321953062891727,0.2151002992808097,0.4546885590475842,0.3201822725972379,0.3746773850051679,0.3920515102763141,0.5759193340320214,0.5037583360717419,0.4299255916548289,0.1897402623193254,0.0734582475272657,0.0999217271052428,0.2465162926681232,0.2607428533299206,0.1550874793822874,0.3763243549603062,3,0.6005403513259182,0.7746590497651072
MAC004564,0.0700858335701534,0.0486228091389026,0.0819922226445525,0.03831524626777,0.0617547690457576,0.0472013804463782,0.0699993823963847,0.0607264173192333,0.0184020565308296,0.0517392380948467,0.0539615634251034,0.0770421703394474,0.0704528908518742,0.0547271871854743,0.0559120629186528,0.0393678041539089,0.0453496570159816,0.2432868950026338,0.0820249970597256,0.03831524626777,0.1669369169312246,0.0699993823963847,0.0609784205557525,0.0190993424304014,0.0548208138001771,0.0572779034045537,0.0815436706339002,0.0705013176298684,0.0547395829243612,0.0960548508842632,0.0461470102214788,2,-0.5282089386478918,0.0293468650178401
MAC004565,0.2928649691341682,0.2159008920492007,0.3860312829774341,0.3318545779710402,0.2829265918021375,0.2096972131859672,0.3594574427325619,0.4452263940531533,0.0604207282003538,0.2108180972742603,0.233740271768583,0.5413543012260426,0.2806042422977814,0.2564979143620542,0.1799052579388317,0.2818672878252425,0.1739542284383725,0.0524068157330784,0.3861855896803146,0.3318545779710402,0.1798253353891619,0.359457442732562,0.4470740000414221,0.0614478404917236,0.2210840946308126,0.2453293132482238,0.566504356503882,0.2808292657478999,0.2564979143620542,0.3090355496680309,0.3284109451212074,3,0.7148684234962193,0.470333761615649
MAC004566,0.5799652910172527,0.2316095277282104,0.3666661394034506,0.3473594745911273,0.2848146794608551,0.2254310528985571,0.5801509299147006,0.4670026988550319,0.1170171166458187,0.2670838021377668,0.2638677931219894,0.3644709069439916,0.2592030114859694,0.2676922355183584,0.1202076997905389,0.3402537121635501,0.3444844052814098,0.2326717842159024,0.3668127053568439,0.3473594745911273,0.2791731300636387,0.5801509299147005,0.4689406724218893,0.1185232647187056,0.2799350635798294,0.2767911338036032,0.3818283243085815,0.2593811782941852,0.2677225517398214,0.2065123615565431,0.3964392691111468,3,0.7950283754921226,0.8236357023612437
MAC004567,0.1515095561286537,0.1292254899443435,0.2378346212880778,0.2366855184702179,0.1720071459389863,0.1254939072699645,0.1683043702668485,0.1412319051160263,0.0437937092783866,0.1530710044675777,0.1531787710814936,0.2798407992297863,0.1935247119910652,0.1412957946939005,0.1257715177317984,0.1635293704743763,0.0899927636115676,0.2496289641232475,0.2379432711835954,0.2366855184702179,0.2356270069806657,0.1683043702668486,0.1418179910199897,0.0446607733502306,0.1606969034857015,0.1610098622530636,0.2931680115964677,0.1934360307162383,0.1413117964826541,0.2160218644225984,0.1905983716005008,0,0.1017334053310437,0.0822876612563514
MAC004569,0.1054536394331419,0.071375491909596,0.1145768091528633,0.1041952087368433,0.0883821293627658,0.0693350781606763,0.1029687638059581,0.1039206536817701,0.0231577084663203,0.0775863313642232,0.1051883607677029,0.0998778737377953,0.1011042283484638,0.0769165156675468,0.0663983915973933,0.0763293160529692,0.0624854420170554,0.1391689724084944,0.114616065711504,0.1041577957355016,0.1184651668688551,0.1029687638059581,0.1043519048937644,0.0238694239581719,0.0817916761067063,0.1108352805463735,0.1052891781395544,0.1011853063182701,0.0769252264847233,0.1140570575765296,0.0890404695687566,2,-0.3815455212638491,0.083258324654071
MAC004570,0.1717245656545769,0.1037854042349411,0.232323862774328,0.1861258695743965,0.1544197557945154,0.1008033985920981,0.1729301521010353,0.1183603415344835,0.0622473913957799,0.1375683657605134,0.1564828991625598,0.1793580980431799,0.1724292381815515,0.1275389764688498,0.1296600485816572,0.1311829402344593,0.1015072038015577,0.0769339200066331,0.232390195535513,0.1860590380233824,0.1304127939742139,0.1729301521010353,0.1188515147414488,0.0632899646919138,0.1444764576395484,0.1644659967778743,0.1883536859984474,0.1725280062180858,0.1275678641192391,0.2227511449059246,0.1528901457055407,2,-0.0429337666989252,0.1177896267065092
MAC004571,0.3122135868767028,0.2008689690062318,0.2890616452362411,0.2165459104351572,0.2356068151218316,0.1951137705076919,0.2734482963726604,0.3133041805109047,0.0564234881985017,0.2191546701874506,0.2310221712265832,0.3247327764468975,0.2850068788630164,0.2264267772225688,0.1644151997283058,0.1790806794015974,0.1845509294020108,0.1118671460275332,0.2890946582153681,0.2165459104351571,0.1748350799418508,0.2734482963726605,0.3146043340682711,0.0574167675715387,0.2296782195146091,0.242383324987843,0.3402278022656189,0.2851701317435658,0.2264267772225689,0.2823952379336583,0.2086211292611931,3,0.3880271835905687,0.3494776100088952
MAC004572,0.2411678279314263,0.1006733008735082,0.1616867626528969,0.1255066058292471,0.124699350922845,0.0978152302836678,0.1754472613126565,0.1964900863337494,0.0333545998908551,0.0964922262569775,0.1173502439490134,0.1947906577073378,0.1318958319597142,0.1166147631474689,0.0895215006008678,0.1089556116671798,0.1425554449178589,0.2164599749017971,0.1617513930399783,0.1255066058292471,0.1841430619079132,0.1754472613126565,0.197305483320529,0.0341526225833385,0.1015326344479433,0.1235593287660228,0.2044150883312038,0.1319864924009742,0.1166147631474689,0.1537423734119467,0.1270328187426551,2,-0.1461657064358071,0.2464195326270016
MAC004573,0.3193700377680185,0.1525498079530665,0.3108390768082553,0.2939182575567013,0.2149083602212867,0.1487037925760343,0.4137320178750886,0.3478813157064134,0.167414186539923,0.1702653815131256,0.1352594630885494,0.2577417699161273,0.2044705155271798,0.1729915615942666,0.1066137153142299,0.2628795191318936,0.1878647280988344,0.1084818620287201,0.310927827115704,0.2938127213780454,0.1819073908886002,0.4137320178750885,0.3493249578864169,0.1693468989294741,0.1786137835457295,0.1422963750367769,0.270204042595011,0.2046344854674582,0.1729915615942666,0.1831376641514095,0.3061953104457641,3,0.3577545392204478,0.5388176912396017
MAC004574,0.3058381241843658,0.1869960279894495,0.3532463882844916,0.1920626628492366,0.2524922758989386,0.1817923615465824,0.351003755666572,0.2858341445133469,0.1076198618067713,0.1912795477373753,0.2197816985664362,0.3386837703388201,0.2194052968856891,0.2628812365847768,0.1854151033204374,0.2104027737803279,0.1799047789319799,0.1644281625387541,0.3534077616916567,0.1920626628492366,0.2329286835855468,0.351003755666572,0.2870203025760954,0.1090464708588906,0.2005944898622755,0.2307011918609057,0.3548791232268679,0.2195812433948196,0.2629110079592484,0.3185362534058027,0.2451237579675153,3,0.4524543381939077,0.3861487800755659
MAC004575,0.480186554521883,0.2629230928337174,0.3944393034309646,0.3565278746832087,0.3147337168080702,0.2558425787359156,0.5004677985729382,0.3325919955735085,0.2702939078135582,0.2393851215663635,0.1435604621281369,0.3935133745861456,0.3087086678252453,0.2868859972743711,0.1736319213158122,0.3338923768877773,0.1198744052895375,0.2015447625291936,0.394551923149852,0.3563998574930172,0.2721739742719494,0.5004677985729383,0.3339721899440124,0.2713748297114203,0.2493626072263243,0.1500206987161207,0.4094498945882297,0.3089562289060996,0.2868859972743712,0.2982594111438701,0.3811428566737935,3,0.8037835646722874,0.5462262126805243
MAC004576,0.4602406957179698,0.2486004097281942,0.3973449269572977,0.3437950240835094,0.3071995930918762,0.2413925298765452,0.4370319000269798,0.421231384503174,0.0881064771709943,0.2779166104436419,0.2775961163281419,0.4618780895636232,0.3356008856280382,0.2734796867499161,0.2221322163293327,0.274157048880477,0.1135744614971173,0.283394695638251,0.3974356864198279,0.3437950240835094,0.3221457787356666,0.4370319000269799,0.4229794157044912,0.0887883620320759,0.2893611212900124,0.2892507093380239,0.4804253423201874,0.3358315655815001,0.2734487150979625,0.3815284701435244,0.3129010283628163,3,0.8556207570416974,0.5193137097822894
MAC004577,0.0965738380052901,0.0871943371157099,0.1263616665852381,0.0848459348099215,0.102611667599036,0.0847016187854852,0.1156587936426593,0.1287733452553838,0.0387514566829906,0.0887708041991369,0.1031027167208551,0.1102669288037917,0.1112874673402704,0.0872447589619132,0.0950469184303418,0.0735160004416301,0.0238317075135005,0.267895891867362,0.1263760980227193,0.0848459348099215,0.2000645008648769,0.1156587936426594,0.1293077304737832,0.0393373162904103,0.092844197334599,0.1079117216926963,0.1154239950742046,0.1113767115001263,0.0872546394555669,0.163176146606677,0.0840250644566197,2,-0.3173059730004958,0.0826736477824652
MAC004578,0.139476518532851,0.0722105621358887,0.1299312303623126,0.0,0.0949385693121579,0.0701240370308262,0.1150176431830954,0.1051568455866176,0.0243615562867134,0.0732093084604995,0.0798213071319492,0.1459064621079043,0.105628895852149,0.0821769602513881,0.0669508585449268,0.0832723669314599,0.0342187728394799,0.0939736612790649,0.0808360412744059,0.0,0.0774718801834642,0.1150176431830955,0.1055932267630447,0.0183748198119379,0.0572101721731494,0.062476183979893,0.1140689447014461,0.0528447002160997,0.0821862668154031,0.1050173680500723,0.0602067979887083,2,-0.4531750800948171,0.1238239153933507
MAC004579,0.1376229476385284,0.1095933580192282,0.3161166639403933,0.3562398654252592,0.1909577672621683,0.1069980519729913,0.1445295613736874,0.1496396207424807,0.1226489133738499,0.1683295651418768,0.1683504010724911,0.2221850399496645,0.335710012692675,0.0972482456475083,0.081099577050164,0.2138426333620753,0.033566572594763,0.0778162836029529,0.316206921096612,0.3562398654252592,0.1658327084144056,0.1445295613736874,0.15026059708858,0.1233878688073736,0.1754705202317575,0.1757378666609473,0.2316034510722723,0.3359023084955692,0.0972372322561553,0.1393102873055252,0.2440548535257974,0,0.2073481350340118,0.0238533954793121
MAC004580,0.1378416763782493,0.0733164472813674,0.1066577426874679,0.0,0.0864377754296453,0.0712311637911538,0.1370732189920927,0.1105848152535048,0.0265318634478459,0.0721277969717277,0.0813227948450304,0.1219206841570086,0.0961115904918321,0.0757874444755045,0.067727302548777,0.0734758693689169,0.03342215682629,0.1180936648463007,0.0122846429305974,0.0,0.0633051044466184,0.1370732189920927,0.1110437214854871,0.0133343147248175,0.0382524640495255,0.0432219722330141,0.0649312648146244,0.0480943323712135,0.0379023051872965,0.0581629616416179,0.0472629500445277,2,-0.5235992979148357,0.1641209730702374
MAC004581,0.234359219763895,0.1699275526248098,0.2747688241335613,0.2071611239787821,0.2112252210706519,0.1652066198230546,0.2936659070559816,0.2757875678037937,0.0757853299957142,0.1654274876565219,0.1650746121995147,0.3378790821174018,0.2381417231679398,0.1811412219802358,0.1431361293009318,0.1886373543886431,0.056488305481111,0.0790214924897929,0.2748158950833329,0.2071611239787821,0.149319147541371,0.2936659070559816,0.2769320344584449,0.0764421699910086,0.1723834883791912,0.1723332067156088,0.3517282790045916,0.238250849859734,0.1811617362749108,0.2458747076113871,0.2152326443934464,3,0.2612855312618387,0.3147563139036668
MAC004583,0.1201790644392347,0.0505162736538759,0.0726076652435285,0.0505248715461312,0.0592041600417242,0.0491026454745552,0.082048261773522,0.062969280156367,0.0089818313588641,0.0565563598677368,0.0569883158265804,0.0790964911599507,0.0606084961842249,0.0569012838552437,0.0454605075765761,0.0475596128331142,0.0286222735967187,0.1831171698299295,0.0726408345743844,0.0505248715461312,0.127177308124944,0.0820482617735221,0.0632305908527855,0.0095005643093021,0.0593952155033425,0.0600012925536309,0.0830530059443192,0.0606501562801243,0.0569141720282573,0.0780817821456337,0.0543891546666137,2,-0.5352525305235206,0.0618401460054718
MAC004584,0.1002282898976506,0.0471267870987132,0.0764461493474049,0.0575235335363292,0.0586627959523964,0.0457811518172018,0.088212804710662,0.0857764167982435,0.0228744172125954,0.0505155643989758,0.0384454854636463,0.085126524074482,0.0638109212242131,0.0522858814993004,0.0411510802397118,0.0516517734172197,0.0181187439413256,0.1044597142766381,0.0764767068534254,0.0575235335363292,0.0819052632576183,0.0882128047106621,0.0861323728319501,0.0233922256369442,0.0530823121636927,0.0406772109944917,0.0891992193152172,0.0638474723304247,0.0522918028901837,0.0706960321351577,0.058852716337329,2,-0.5441911765697057,0.0849482724320793
MAC004845,0.1124518806179416,0.0558389060965697,0.0855732488390785,0.076688314215332,0.0675385962611079,0.0542667660484636,0.0647365930764468,0.0581976599373304,0.0304317043301799,0.0661214375503726,0.0503818316293507,0.0797504730935687,0.0599678215879374,0.0604094091616864,0.0572735417164926,0.0620444552747716,0.0203284604847355,0.0544413831024512,0.0855879084865499,0.076688314215332,0.0558943774293976,0.0644284972921741,0.0584391693052378,0.0309518926244983,0.0692067494562821,0.053058445455686,0.0836231464186242,0.0600159112604218,0.0603273125693942,0.0983938207764524,0.0706573702093034,2,-0.5218321460886766,0.0394270036227048
MAC004846,0.0985105640826961,0.0881216926327093,0.0731786809059804,0.0,0.0822168439301324,0.085761842834916,0.1746826300238433,0.1399353129552417,0.0349219280304691,0.0812165948052271,0.0816952251643589,0.1438817790451097,0.1282841324538896,0.1000879618811971,0.0818416218401751,0.0634788661793221,0.0175255522901783,0.0507915192992773,0.0114373029716576,0.0,0.0228495645807325,0.1746826300238432,0.1405160182450442,0.018352112062741,0.0447071750966834,0.0449674262391882,0.0794803570720748,0.0641788070141065,0.050032645950578,0.0703000733097455,0.0450512943439595,2,-0.4988880746374261,0.2053637051535351
MAC004847,0.3553953018495112,0.1801812100378641,0.2804370551042403,0.2117186014009429,0.2196721759351626,0.1750323798111099,0.3467579138956076,0.3023274398599191,0.1106672011751552,0.1401096842754777,0.1793596832679379,0.3254107489115646,0.2181120710835833,0.2068031719944148,0.1732835709661432,0.1840144104337671,0.0627168179734431,0.1233516031515177,0.2804850970849,0.2116425803591473,0.1780939414253054,0.3467579138956076,0.3035820420033771,0.1112405091964712,0.1459946145153787,0.1869611665310403,0.3383516929073612,0.2182869805231051,0.2068031719944149,0.2976273195105877,0.2091677683123754,3,0.3199210557017368,0.4209143675845705
MAC004848,0.1880968162212317,0.1120304742933626,0.1457661978989822,0.1033011376177124,0.1253079296462571,0.1088376760055194,0.2272427208699431,0.1697166654133286,0.030186517323507,0.1279349485180088,0.1387134550341492,0.129196261283587,0.1218697350624174,0.1226482010734732,0.099135272725783,0.0994907033328549,0.0329236894963992,0.1557542694404787,0.1458244644239533,0.1033011376177125,0.1413402321957593,0.2272427208699431,0.1704209577273401,0.0307099376416765,0.1333523541623,0.1447802220443275,0.1349086197811179,0.1219395424487518,0.122675980960466,0.1702914328520444,0.1131801452168685,2,-0.1960644267343025,0.2376332058731538
MAC004849,0.1200057690424236,0.0744298484769038,0.1064776613446054,0.0831393548777053,0.0870414996549186,0.0723001179125357,0.116789118156557,0.111285458222376,0.0175706859762382,0.058395293636959,0.0607065709638322,0.1746391686475295,0.0861637389208068,0.0847894010658716,0.0629118187904204,0.0748855865057209,0.0208331392455283,0.2392198109913458,0.1065141429553905,0.0831393548777053,0.1747086919426661,0.1167891181565572,0.111747271991203,0.0180823596627989,0.0612313371532864,0.0637966908542136,0.1820422807144109,0.0862130937947447,0.0848086059132251,0.1080801708985858,0.0852199896571309,2,-0.3675543222473831,0.0954344717746607
MAC004850,0.1190039319723021,0.0773802270409278,0.1028665936676409,0.0735053179551995,0.0874063919282123,0.0751573417151519,0.1454081749664231,0.1030106231589834,0.0167420834501048,0.0738414446806141,0.0937008614136545,0.1155506049783244,0.0883192772537291,0.0759993340051324,0.0691388525214128,0.073809261254487,0.0206592191802705,0.0497362315377176,0.1029135861727427,0.0735053179551995,0.0603036941367153,0.1454081749664231,0.103438097915076,0.0172571622942014,0.0772508604605098,0.0979931958502967,0.1207292760885059,0.0883901026564987,0.0760079409512259,0.1187779830404624,0.0839466061400392,2,-0.4134200838853274,0.1321431088743859
MAC004852,0.579835075447879,0.2754056790310933,0.4625882820938005,0.5336770253188251,0.3491518880450855,0.2686346006601516,0.7728000205943227,0.5887696140190354,0.3250189452209603,0.2510239072641319,0.265776033655175,0.3278377588355568,0.2663093764257891,0.3717770492179432,0.1413249369785691,0.4427708822562525,0.0989962323935403,0.0669065909603229,0.4627467751095932,0.533677025318825,0.2203387565410806,0.7728000205943225,0.5912128974341746,0.3258031229983713,0.2609550495506563,0.2766146035279404,0.340904633184518,0.2664619193152528,0.3718612569301104,0.2427909889339143,0.5029054616973333,3,1.1100883798754797,0.9931936638225644
MAC004853,0.2070233155420038,0.1309738578217051,0.1750406106526568,0.1450444986945729,0.1483226021291964,0.1271637013568267,0.1935324535350211,0.2218098728172755,0.0756835752912079,0.12036137199932,0.0954314778763202,0.2154974890224797,0.1624641479853175,0.1321324985502137,0.1272730316349565,0.113780792181859,0.034751403039332,0.0215615370150092,0.1749906333197843,0.1447320150349078,0.0735222142556862,0.1935324535350212,0.2227303421666857,0.0762501049399198,0.1254573447187484,0.099649335941534,0.2243729792307385,0.1625572079853092,0.1319828581215045,0.2186503386507432,0.1292917074987354,2,-0.0929600058748212,0.2439003074967353
MAC004854,0.3906143919772458,0.1017992917895257,0.053182823248421,0.0,0.0826256556763454,0.0991275744732976,0.4696688316253339,0.4453914892940534,0.1468592005229269,0.0903720326901608,0.0367939643294538,0.0627814244830796,8.231299201438777e-05,0.2028645159500318,0.038453091377905,0.1293212053365278,0.0655694173046453,0.0465518231129259,0.0062712728419363,0.0,0.0181725963833316,0.4696688316253339,0.4472397803965917,0.0756967853662518,0.047881819179401,0.0190956734358724,0.0329491610886307,4.07274387112087e-05,0.1014322579750159,0.0329628149172678,0.0830732217729596,3,-0.3629864593704371,0.851256156066684
MAC004856,0.2174189454178869,0.1031054049999113,0.150980836487781,0.135255443852375,0.1219544544537599,0.100198386374956,0.217174283073606,0.1657221955566853,0.0594134690502576,0.0910333327562338,0.0957303339794274,0.173569501894739,0.124206936107836,0.1189499805972687,0.072602113993844,0.1178873797608638,0.0358725663171549,0.0389216271349671,0.1510067011811035,0.135255443852375,0.073881562190068,0.2171742830736061,0.1664099115703568,0.0599657963089192,0.0950400118944112,0.1000884022665846,0.1808941665315944,0.1242780822506403,0.1189634517162491,0.1247136149919697,0.1339641620635041,2,-0.205066251539966,0.2494965983428604
MAC004857,0.3296719111769075,0.1248849401107959,0.1990975642370427,0.180880073165612,0.154112563441284,0.121384916895488,0.2638167912162857,0.1711823786934057,0.0435612456958138,0.089879110603842,0.1530945822708095,0.2706432767656556,0.164133168167684,0.132583593761494,0.1058009342584932,0.1489268494539254,0.0543935004093893,0.0340545625384704,0.1991771486905409,0.180880073165612,0.0910355368693284,0.2638167912162858,0.1718927534424874,0.0440997353399011,0.0938636523449069,0.1596432058055675,0.2815884090682989,0.1642647905960462,0.1326136240205566,0.1817414946529813,0.1692255548110575,3,-0.0047336194473968,0.2972401804499762
MAC004858,0.452988540495511,0.4051231209961852,0.7064895475020111,0.6336065454386509,0.5238658539043778,0.3938112360635228,0.6970540270506965,0.6306068591728554,0.3990628965497781,0.3934112941662407,0.3883955266220755,0.5819813173929418,0.5375454344282091,0.5275688017929998,0.3072106539500267,0.5050075221732788,0.0740899477998397,0.0465975617688724,0.7063281748324125,0.6336065454386508,0.3096439354724812,0.6970540270506964,0.633223759304594,0.3999117082676234,0.408467057639737,0.4035418016204317,0.6044122518635541,0.5373606897491755,0.5275688017929998,0.5277764754182335,0.5734742286496359,1,1.863673536719605,0.7142553848543901
MAC004859,0.4422476502753611,0.1834752455754839,0.3072100179677834,0.2278260231261708,0.2322181495443954,0.1782249920809266,0.3730735792635596,0.3117780673775587,0.0956289960296699,0.2028151439688031,0.1688025791501855,0.3443824199028483,0.2359978615007967,0.2080727606860612,0.1572793097201777,0.2171098959081383,0.0494911287252197,0.0247311895905661,0.3073152749405909,0.2277442184500034,0.1304996027637421,0.3730735792635596,0.313071887851798,0.0960894067558402,0.2108326343229922,0.1758137875283441,0.357569491976095,0.2361871139959857,0.2080963249851196,0.2701694140058662,0.2458443098962587,3,0.3842429356451503,0.4713754856068116
MAC004860,0.0980629454579298,0.0610014147811273,0.0937566766167893,0.0661768482724517,0.0738915927104147,0.0592678124148953,0.0952132178765669,0.087709224988233,0.0293416129163969,0.0668354742264673,0.0731675738494149,0.0731696063382738,0.0780434467579926,0.0658864225854145,0.0639648972413921,0.0564720004920129,0.0109740455462245,0.0283638010836792,0.0937941535889409,0.0661768482724518,0.0437721233779504,0.095213217876567,0.0880732018132353,0.0298280268305036,0.0699317329663157,0.0766275608509727,0.0766886518938335,0.0780970910105472,0.0659013458974384,0.1098893204753874,0.0640588325283403,2,-0.4972647849868153,0.080472115907122
MAC004861,0.4374939640757341,0.1715789164729307,0.2844363430708811,0.0280325406601349,0.2160353831842735,0.1668931333392104,0.3533926352612066,0.1012066688483265,0.0492901979759386,0.2546228694228385,0.1580342739154591,0.2464146476734344,0.2341969043945599,0.2151390871034253,0.1066066615432151,0.1697570490512515,0.0477037894831503,0.0609323479600978,0.2845175549093549,0.0280325406601349,0.142579461835271,0.3533926352612066,0.1016266575325432,0.0497687864671366,0.2644339185366287,0.1645937955332155,0.2561064026684653,0.2343847126579076,0.2151147225408995,0.1831255474074595,0.19219099027047,3,0.1495164154691492,0.3189209208128159
